id,tile_x,tile_y,zoom,filename,lat_nw,lon_nw
0,219472,107070,18,sh_z18_x219472_y107070.png,31.280898,121.398926
1,219472,107071,18,sh_z18_x219472_y107071.png,31.279725,121.398926
2,219472,107072,18,sh_z18_x219472_y107072.png,31.278551,121.398926
3,219472,107073,18,sh_z18_x219472_y107073.png,31.277377,121.398926
4,219472,107074,18,sh_z18_x219472_y107074.png,31.276203,121.398926
5,219472,107075,18,sh_z18_x219472_y107075.png,31.275030,121.398926
6,219472,107076,18,sh_z18_x219472_y107076.png,31.273856,121.398926
7,219472,107077,18,sh_z18_x219472_y107077.png,31.272682,121.398926
8,219472,107078,18,sh_z18_x219472_y107078.png,31.271508,121.398926
9,219472,107079,18,sh_z18_x219472_y107079.png,31.270335,121.398926
10,219472,107080,18,sh_z18_x219472_y107080.png,31.269161,121.398926
11,219472,107081,18,sh_z18_x219472_y107081.png,31.267987,121.398926
12,219472,107082,18,sh_z18_x219472_y107082.png,31.266813,121.398926
13,219472,107083,18,sh_z18_x219472_y107083.png,31.265639,121.398926
14,219472,107084,18,sh_z18_x219472_y107084.png,31.264466,121.398926
15,219472,107085,18,sh_z18_x219472_y107085.png,31.263292,121.398926
16,219472,107086,18,sh_z18_x219472_y107086.png,31.262118,121.398926
17,219472,107087,18,sh_z18_x219472_y107087.png,31.260944,121.398926
18,219472,107088,18,sh_z18_x219472_y107088.png,31.259770,121.398926
19,219472,107089,18,sh_z18_x219472_y107089.png,31.258596,121.398926
20,219472,107090,18,sh_z18_x219472_y107090.png,31.257422,121.398926
21,219472,107091,18,sh_z18_x219472_y107091.png,31.256248,121.398926
22,219472,107092,18,sh_z18_x219472_y107092.png,31.255074,121.398926
23,219472,107093,18,sh_z18_x219472_y107093.png,31.253900,121.398926
24,219472,107094,18,sh_z18_x219472_y107094.png,31.252726,121.398926
25,219472,107095,18,sh_z18_x219472_y107095.png,31.251552,121.398926
26,219472,107096,18,sh_z18_x219472_y107096.png,31.250378,121.398926
27,219472,107097,18,sh_z18_x219472_y107097.png,31.249204,121.398926
28,219472,107098,18,sh_z18_x219472_y107098.png,31.248030,121.398926
29,219472,107099,18,sh_z18_x219472_y107099.png,31.246856,121.398926
30,219472,107100,18,sh_z18_x219472_y107100.png,31.245682,121.398926
31,219472,107101,18,sh_z18_x219472_y107101.png,31.244508,121.398926
32,219472,107102,18,sh_z18_x219472_y107102.png,31.243334,121.398926
33,219472,107103,18,sh_z18_x219472_y107103.png,31.242160,121.398926
34,219472,107104,18,sh_z18_x219472_y107104.png,31.240985,121.398926
35,219472,107105,18,sh_z18_x219472_y107105.png,31.239811,121.398926
36,219472,107106,18,sh_z18_x219472_y107106.png,31.238637,121.398926
37,219472,107107,18,sh_z18_x219472_y107107.png,31.237463,121.398926
38,219472,107108,18,sh_z18_x219472_y107108.png,31.236289,121.398926
39,219472,107109,18,sh_z18_x219472_y107109.png,31.235114,121.398926
40,219472,107110,18,sh_z18_x219472_y107110.png,31.233940,121.398926
41,219472,107111,18,sh_z18_x219472_y107111.png,31.232766,121.398926
42,219472,107112,18,sh_z18_x219472_y107112.png,31.231592,121.398926
43,219472,107113,18,sh_z18_x219472_y107113.png,31.230417,121.398926
44,219472,107114,18,sh_z18_x219472_y107114.png,31.229243,121.398926
45,219472,107115,18,sh_z18_x219472_y107115.png,31.228069,121.398926
46,219472,107116,18,sh_z18_x219472_y107116.png,31.226894,121.398926
47,219472,107117,18,sh_z18_x219472_y107117.png,31.225720,121.398926
48,219472,107118,18,sh_z18_x219472_y107118.png,31.224546,121.398926
49,219472,107119,18,sh_z18_x219472_y107119.png,31.223371,121.398926
50,219472,107120,18,sh_z18_x219472_y107120.png,31.222197,121.398926
51,219472,107121,18,sh_z18_x219472_y107121.png,31.221023,121.398926
52,219472,107122,18,sh_z18_x219472_y107122.png,31.219848,121.398926
53,219472,107123,18,sh_z18_x219472_y107123.png,31.218674,121.398926
54,219472,107124,18,sh_z18_x219472_y107124.png,31.217499,121.398926
55,219472,107125,18,sh_z18_x219472_y107125.png,31.216325,121.398926
56,219472,107126,18,sh_z18_x219472_y107126.png,31.215150,121.398926
57,219472,107127,18,sh_z18_x219472_y107127.png,31.213976,121.398926
58,219472,107128,18,sh_z18_x219472_y107128.png,31.212801,121.398926
59,219472,107129,18,sh_z18_x219472_y107129.png,31.211627,121.398926
60,219472,107130,18,sh_z18_x219472_y107130.png,31.210452,121.398926
61,219472,107131,18,sh_z18_x219472_y107131.png,31.209278,121.398926
62,219472,107132,18,sh_z18_x219472_y107132.png,31.208103,121.398926
63,219472,107133,18,sh_z18_x219472_y107133.png,31.206929,121.398926
64,219472,107134,18,sh_z18_x219472_y107134.png,31.205754,121.398926
65,219472,107135,18,sh_z18_x219472_y107135.png,31.204580,121.398926
66,219472,107136,18,sh_z18_x219472_y107136.png,31.203405,121.398926
67,219472,107137,18,sh_z18_x219472_y107137.png,31.202230,121.398926
68,219472,107138,18,sh_z18_x219472_y107138.png,31.201056,121.398926
69,219472,107139,18,sh_z18_x219472_y107139.png,31.199881,121.398926
70,219472,107140,18,sh_z18_x219472_y107140.png,31.198706,121.398926
71,219472,107141,18,sh_z18_x219472_y107141.png,31.197532,121.398926
72,219472,107142,18,sh_z18_x219472_y107142.png,31.196357,121.398926
73,219472,107143,18,sh_z18_x219472_y107143.png,31.195182,121.398926
74,219472,107144,18,sh_z18_x219472_y107144.png,31.194008,121.398926
75,219472,107145,18,sh_z18_x219472_y107145.png,31.192833,121.398926
76,219472,107146,18,sh_z18_x219472_y107146.png,31.191658,121.398926
77,219472,107147,18,sh_z18_x219472_y107147.png,31.190483,121.398926
78,219472,107148,18,sh_z18_x219472_y107148.png,31.189308,121.398926
79,219472,107149,18,sh_z18_x219472_y107149.png,31.188134,121.398926
80,219472,107150,18,sh_z18_x219472_y107150.png,31.186959,121.398926
81,219472,107151,18,sh_z18_x219472_y107151.png,31.185784,121.398926
82,219472,107152,18,sh_z18_x219472_y107152.png,31.184609,121.398926
83,219472,107153,18,sh_z18_x219472_y107153.png,31.183434,121.398926
84,219472,107154,18,sh_z18_x219472_y107154.png,31.182259,121.398926
85,219472,107155,18,sh_z18_x219472_y107155.png,31.181085,121.398926
86,219473,107070,18,sh_z18_x219473_y107070.png,31.280898,121.400299
87,219473,107071,18,sh_z18_x219473_y107071.png,31.279725,121.400299
88,219473,107072,18,sh_z18_x219473_y107072.png,31.278551,121.400299
89,219473,107073,18,sh_z18_x219473_y107073.png,31.277377,121.400299
90,219473,107074,18,sh_z18_x219473_y107074.png,31.276203,121.400299
91,219473,107075,18,sh_z18_x219473_y107075.png,31.275030,121.400299
92,219473,107076,18,sh_z18_x219473_y107076.png,31.273856,121.400299
93,219473,107077,18,sh_z18_x219473_y107077.png,31.272682,121.400299
94,219473,107078,18,sh_z18_x219473_y107078.png,31.271508,121.400299
95,219473,107079,18,sh_z18_x219473_y107079.png,31.270335,121.400299
96,219473,107080,18,sh_z18_x219473_y107080.png,31.269161,121.400299
97,219473,107081,18,sh_z18_x219473_y107081.png,31.267987,121.400299
98,219473,107082,18,sh_z18_x219473_y107082.png,31.266813,121.400299
99,219473,107083,18,sh_z18_x219473_y107083.png,31.265639,121.400299
100,219473,107084,18,sh_z18_x219473_y107084.png,31.264466,121.400299
101,219473,107085,18,sh_z18_x219473_y107085.png,31.263292,121.400299
102,219473,107086,18,sh_z18_x219473_y107086.png,31.262118,121.400299
103,219473,107087,18,sh_z18_x219473_y107087.png,31.260944,121.400299
104,219473,107088,18,sh_z18_x219473_y107088.png,31.259770,121.400299
105,219473,107089,18,sh_z18_x219473_y107089.png,31.258596,121.400299
106,219473,107090,18,sh_z18_x219473_y107090.png,31.257422,121.400299
107,219473,107091,18,sh_z18_x219473_y107091.png,31.256248,121.400299
108,219473,107092,18,sh_z18_x219473_y107092.png,31.255074,121.400299
109,219473,107093,18,sh_z18_x219473_y107093.png,31.253900,121.400299
110,219473,107094,18,sh_z18_x219473_y107094.png,31.252726,121.400299
111,219473,107095,18,sh_z18_x219473_y107095.png,31.251552,121.400299
112,219473,107096,18,sh_z18_x219473_y107096.png,31.250378,121.400299
113,219473,107097,18,sh_z18_x219473_y107097.png,31.249204,121.400299
114,219473,107098,18,sh_z18_x219473_y107098.png,31.248030,121.400299
115,219473,107099,18,sh_z18_x219473_y107099.png,31.246856,121.400299
116,219473,107100,18,sh_z18_x219473_y107100.png,31.245682,121.400299
117,219473,107101,18,sh_z18_x219473_y107101.png,31.244508,121.400299
118,219473,107102,18,sh_z18_x219473_y107102.png,31.243334,121.400299
119,219473,107103,18,sh_z18_x219473_y107103.png,31.242160,121.400299
120,219473,107104,18,sh_z18_x219473_y107104.png,31.240985,121.400299
121,219473,107105,18,sh_z18_x219473_y107105.png,31.239811,121.400299
122,219473,107106,18,sh_z18_x219473_y107106.png,31.238637,121.400299
123,219473,107107,18,sh_z18_x219473_y107107.png,31.237463,121.400299
124,219473,107108,18,sh_z18_x219473_y107108.png,31.236289,121.400299
125,219473,107109,18,sh_z18_x219473_y107109.png,31.235114,121.400299
126,219473,107110,18,sh_z18_x219473_y107110.png,31.233940,121.400299
127,219473,107111,18,sh_z18_x219473_y107111.png,31.232766,121.400299
128,219473,107112,18,sh_z18_x219473_y107112.png,31.231592,121.400299
129,219473,107113,18,sh_z18_x219473_y107113.png,31.230417,121.400299
130,219473,107114,18,sh_z18_x219473_y107114.png,31.229243,121.400299
131,219473,107115,18,sh_z18_x219473_y107115.png,31.228069,121.400299
132,219473,107116,18,sh_z18_x219473_y107116.png,31.226894,121.400299
133,219473,107117,18,sh_z18_x219473_y107117.png,31.225720,121.400299
134,219473,107118,18,sh_z18_x219473_y107118.png,31.224546,121.400299
135,219473,107119,18,sh_z18_x219473_y107119.png,31.223371,121.400299
136,219473,107120,18,sh_z18_x219473_y107120.png,31.222197,121.400299
137,219473,107121,18,sh_z18_x219473_y107121.png,31.221023,121.400299
138,219473,107122,18,sh_z18_x219473_y107122.png,31.219848,121.400299
139,219473,107123,18,sh_z18_x219473_y107123.png,31.218674,121.400299
140,219473,107124,18,sh_z18_x219473_y107124.png,31.217499,121.400299
141,219473,107125,18,sh_z18_x219473_y107125.png,31.216325,121.400299
142,219473,107126,18,sh_z18_x219473_y107126.png,31.215150,121.400299
143,219473,107127,18,sh_z18_x219473_y107127.png,31.213976,121.400299
144,219473,107128,18,sh_z18_x219473_y107128.png,31.212801,121.400299
145,219473,107129,18,sh_z18_x219473_y107129.png,31.211627,121.400299
146,219473,107130,18,sh_z18_x219473_y107130.png,31.210452,121.400299
147,219473,107131,18,sh_z18_x219473_y107131.png,31.209278,121.400299
148,219473,107132,18,sh_z18_x219473_y107132.png,31.208103,121.400299
149,219473,107133,18,sh_z18_x219473_y107133.png,31.206929,121.400299
150,219473,107134,18,sh_z18_x219473_y107134.png,31.205754,121.400299
151,219473,107135,18,sh_z18_x219473_y107135.png,31.204580,121.400299
152,219473,107136,18,sh_z18_x219473_y107136.png,31.203405,121.400299
153,219473,107137,18,sh_z18_x219473_y107137.png,31.202230,121.400299
154,219473,107138,18,sh_z18_x219473_y107138.png,31.201056,121.400299
155,219473,107139,18,sh_z18_x219473_y107139.png,31.199881,121.400299
156,219473,107140,18,sh_z18_x219473_y107140.png,31.198706,121.400299
157,219473,107141,18,sh_z18_x219473_y107141.png,31.197532,121.400299
158,219473,107142,18,sh_z18_x219473_y107142.png,31.196357,121.400299
159,219473,107143,18,sh_z18_x219473_y107143.png,31.195182,121.400299
160,219473,107144,18,sh_z18_x219473_y107144.png,31.194008,121.400299
161,219473,107145,18,sh_z18_x219473_y107145.png,31.192833,121.400299
162,219473,107146,18,sh_z18_x219473_y107146.png,31.191658,121.400299
163,219473,107147,18,sh_z18_x219473_y107147.png,31.190483,121.400299
164,219473,107148,18,sh_z18_x219473_y107148.png,31.189308,121.400299
165,219473,107149,18,sh_z18_x219473_y107149.png,31.188134,121.400299
166,219473,107150,18,sh_z18_x219473_y107150.png,31.186959,121.400299
167,219473,107151,18,sh_z18_x219473_y107151.png,31.185784,121.400299
168,219473,107152,18,sh_z18_x219473_y107152.png,31.184609,121.400299
169,219473,107153,18,sh_z18_x219473_y107153.png,31.183434,121.400299
170,219473,107154,18,sh_z18_x219473_y107154.png,31.182259,121.400299
171,219473,107155,18,sh_z18_x219473_y107155.png,31.181085,121.400299
172,219474,107070,18,sh_z18_x219474_y107070.png,31.280898,121.401672
173,219474,107071,18,sh_z18_x219474_y107071.png,31.279725,121.401672
174,219474,107072,18,sh_z18_x219474_y107072.png,31.278551,121.401672
175,219474,107073,18,sh_z18_x219474_y107073.png,31.277377,121.401672
176,219474,107074,18,sh_z18_x219474_y107074.png,31.276203,121.401672
177,219474,107075,18,sh_z18_x219474_y107075.png,31.275030,121.401672
178,219474,107076,18,sh_z18_x219474_y107076.png,31.273856,121.401672
179,219474,107077,18,sh_z18_x219474_y107077.png,31.272682,121.401672
180,219474,107078,18,sh_z18_x219474_y107078.png,31.271508,121.401672
181,219474,107079,18,sh_z18_x219474_y107079.png,31.270335,121.401672
182,219474,107080,18,sh_z18_x219474_y107080.png,31.269161,121.401672
183,219474,107081,18,sh_z18_x219474_y107081.png,31.267987,121.401672
184,219474,107082,18,sh_z18_x219474_y107082.png,31.266813,121.401672
185,219474,107083,18,sh_z18_x219474_y107083.png,31.265639,121.401672
186,219474,107084,18,sh_z18_x219474_y107084.png,31.264466,121.401672
187,219474,107085,18,sh_z18_x219474_y107085.png,31.263292,121.401672
188,219474,107086,18,sh_z18_x219474_y107086.png,31.262118,121.401672
189,219474,107087,18,sh_z18_x219474_y107087.png,31.260944,121.401672
190,219474,107088,18,sh_z18_x219474_y107088.png,31.259770,121.401672
191,219474,107089,18,sh_z18_x219474_y107089.png,31.258596,121.401672
192,219474,107090,18,sh_z18_x219474_y107090.png,31.257422,121.401672
193,219474,107091,18,sh_z18_x219474_y107091.png,31.256248,121.401672
194,219474,107092,18,sh_z18_x219474_y107092.png,31.255074,121.401672
195,219474,107093,18,sh_z18_x219474_y107093.png,31.253900,121.401672
196,219474,107094,18,sh_z18_x219474_y107094.png,31.252726,121.401672
197,219474,107095,18,sh_z18_x219474_y107095.png,31.251552,121.401672
198,219474,107096,18,sh_z18_x219474_y107096.png,31.250378,121.401672
199,219474,107097,18,sh_z18_x219474_y107097.png,31.249204,121.401672
200,219474,107098,18,sh_z18_x219474_y107098.png,31.248030,121.401672
201,219474,107099,18,sh_z18_x219474_y107099.png,31.246856,121.401672
202,219474,107100,18,sh_z18_x219474_y107100.png,31.245682,121.401672
203,219474,107101,18,sh_z18_x219474_y107101.png,31.244508,121.401672
204,219474,107102,18,sh_z18_x219474_y107102.png,31.243334,121.401672
205,219474,107103,18,sh_z18_x219474_y107103.png,31.242160,121.401672
206,219474,107104,18,sh_z18_x219474_y107104.png,31.240985,121.401672
207,219474,107105,18,sh_z18_x219474_y107105.png,31.239811,121.401672
208,219474,107106,18,sh_z18_x219474_y107106.png,31.238637,121.401672
209,219474,107107,18,sh_z18_x219474_y107107.png,31.237463,121.401672
210,219474,107108,18,sh_z18_x219474_y107108.png,31.236289,121.401672
211,219474,107109,18,sh_z18_x219474_y107109.png,31.235114,121.401672
212,219474,107110,18,sh_z18_x219474_y107110.png,31.233940,121.401672
213,219474,107111,18,sh_z18_x219474_y107111.png,31.232766,121.401672
214,219474,107112,18,sh_z18_x219474_y107112.png,31.231592,121.401672
215,219474,107113,18,sh_z18_x219474_y107113.png,31.230417,121.401672
216,219474,107114,18,sh_z18_x219474_y107114.png,31.229243,121.401672
217,219474,107115,18,sh_z18_x219474_y107115.png,31.228069,121.401672
218,219474,107116,18,sh_z18_x219474_y107116.png,31.226894,121.401672
219,219474,107117,18,sh_z18_x219474_y107117.png,31.225720,121.401672
220,219474,107118,18,sh_z18_x219474_y107118.png,31.224546,121.401672
221,219474,107119,18,sh_z18_x219474_y107119.png,31.223371,121.401672
222,219474,107120,18,sh_z18_x219474_y107120.png,31.222197,121.401672
223,219474,107121,18,sh_z18_x219474_y107121.png,31.221023,121.401672
224,219474,107122,18,sh_z18_x219474_y107122.png,31.219848,121.401672
225,219474,107123,18,sh_z18_x219474_y107123.png,31.218674,121.401672
226,219474,107124,18,sh_z18_x219474_y107124.png,31.217499,121.401672
227,219474,107125,18,sh_z18_x219474_y107125.png,31.216325,121.401672
228,219474,107126,18,sh_z18_x219474_y107126.png,31.215150,121.401672
229,219474,107127,18,sh_z18_x219474_y107127.png,31.213976,121.401672
230,219474,107128,18,sh_z18_x219474_y107128.png,31.212801,121.401672
231,219474,107129,18,sh_z18_x219474_y107129.png,31.211627,121.401672
232,219474,107130,18,sh_z18_x219474_y107130.png,31.210452,121.401672
233,219474,107131,18,sh_z18_x219474_y107131.png,31.209278,121.401672
234,219474,107132,18,sh_z18_x219474_y107132.png,31.208103,121.401672
235,219474,107133,18,sh_z18_x219474_y107133.png,31.206929,121.401672
236,219474,107134,18,sh_z18_x219474_y107134.png,31.205754,121.401672
237,219474,107135,18,sh_z18_x219474_y107135.png,31.204580,121.401672
238,219474,107136,18,sh_z18_x219474_y107136.png,31.203405,121.401672
239,219474,107137,18,sh_z18_x219474_y107137.png,31.202230,121.401672
240,219474,107138,18,sh_z18_x219474_y107138.png,31.201056,121.401672
241,219474,107139,18,sh_z18_x219474_y107139.png,31.199881,121.401672
242,219474,107140,18,sh_z18_x219474_y107140.png,31.198706,121.401672
243,219474,107141,18,sh_z18_x219474_y107141.png,31.197532,121.401672
244,219474,107142,18,sh_z18_x219474_y107142.png,31.196357,121.401672
245,219474,107143,18,sh_z18_x219474_y107143.png,31.195182,121.401672
246,219474,107144,18,sh_z18_x219474_y107144.png,31.194008,121.401672
247,219474,107145,18,sh_z18_x219474_y107145.png,31.192833,121.401672
248,219474,107146,18,sh_z18_x219474_y107146.png,31.191658,121.401672
249,219474,107147,18,sh_z18_x219474_y107147.png,31.190483,121.401672
250,219474,107148,18,sh_z18_x219474_y107148.png,31.189308,121.401672
251,219474,107149,18,sh_z18_x219474_y107149.png,31.188134,121.401672
252,219474,107150,18,sh_z18_x219474_y107150.png,31.186959,121.401672
253,219474,107151,18,sh_z18_x219474_y107151.png,31.185784,121.401672
254,219474,107152,18,sh_z18_x219474_y107152.png,31.184609,121.401672
255,219474,107153,18,sh_z18_x219474_y107153.png,31.183434,121.401672
256,219474,107154,18,sh_z18_x219474_y107154.png,31.182259,121.401672
257,219474,107155,18,sh_z18_x219474_y107155.png,31.181085,121.401672
258,219475,107070,18,sh_z18_x219475_y107070.png,31.280898,121.403046
259,219475,107071,18,sh_z18_x219475_y107071.png,31.279725,121.403046
260,219475,107072,18,sh_z18_x219475_y107072.png,31.278551,121.403046
261,219475,107073,18,sh_z18_x219475_y107073.png,31.277377,121.403046
262,219475,107074,18,sh_z18_x219475_y107074.png,31.276203,121.403046
263,219475,107075,18,sh_z18_x219475_y107075.png,31.275030,121.403046
264,219475,107076,18,sh_z18_x219475_y107076.png,31.273856,121.403046
265,219475,107077,18,sh_z18_x219475_y107077.png,31.272682,121.403046
266,219475,107078,18,sh_z18_x219475_y107078.png,31.271508,121.403046
267,219475,107079,18,sh_z18_x219475_y107079.png,31.270335,121.403046
268,219475,107080,18,sh_z18_x219475_y107080.png,31.269161,121.403046
269,219475,107081,18,sh_z18_x219475_y107081.png,31.267987,121.403046
270,219475,107082,18,sh_z18_x219475_y107082.png,31.266813,121.403046
271,219475,107083,18,sh_z18_x219475_y107083.png,31.265639,121.403046
272,219475,107084,18,sh_z18_x219475_y107084.png,31.264466,121.403046
273,219475,107085,18,sh_z18_x219475_y107085.png,31.263292,121.403046
274,219475,107086,18,sh_z18_x219475_y107086.png,31.262118,121.403046
275,219475,107087,18,sh_z18_x219475_y107087.png,31.260944,121.403046
276,219475,107088,18,sh_z18_x219475_y107088.png,31.259770,121.403046
277,219475,107089,18,sh_z18_x219475_y107089.png,31.258596,121.403046
278,219475,107090,18,sh_z18_x219475_y107090.png,31.257422,121.403046
279,219475,107091,18,sh_z18_x219475_y107091.png,31.256248,121.403046
280,219475,107092,18,sh_z18_x219475_y107092.png,31.255074,121.403046
281,219475,107093,18,sh_z18_x219475_y107093.png,31.253900,121.403046
282,219475,107094,18,sh_z18_x219475_y107094.png,31.252726,121.403046
283,219475,107095,18,sh_z18_x219475_y107095.png,31.251552,121.403046
284,219475,107096,18,sh_z18_x219475_y107096.png,31.250378,121.403046
285,219475,107097,18,sh_z18_x219475_y107097.png,31.249204,121.403046
286,219475,107098,18,sh_z18_x219475_y107098.png,31.248030,121.403046
287,219475,107099,18,sh_z18_x219475_y107099.png,31.246856,121.403046
288,219475,107100,18,sh_z18_x219475_y107100.png,31.245682,121.403046
289,219475,107101,18,sh_z18_x219475_y107101.png,31.244508,121.403046
290,219475,107102,18,sh_z18_x219475_y107102.png,31.243334,121.403046
291,219475,107103,18,sh_z18_x219475_y107103.png,31.242160,121.403046
292,219475,107104,18,sh_z18_x219475_y107104.png,31.240985,121.403046
293,219475,107105,18,sh_z18_x219475_y107105.png,31.239811,121.403046
294,219475,107106,18,sh_z18_x219475_y107106.png,31.238637,121.403046
295,219475,107107,18,sh_z18_x219475_y107107.png,31.237463,121.403046
296,219475,107108,18,sh_z18_x219475_y107108.png,31.236289,121.403046
297,219475,107109,18,sh_z18_x219475_y107109.png,31.235114,121.403046
298,219475,107110,18,sh_z18_x219475_y107110.png,31.233940,121.403046
299,219475,107111,18,sh_z18_x219475_y107111.png,31.232766,121.403046
300,219475,107112,18,sh_z18_x219475_y107112.png,31.231592,121.403046
301,219475,107113,18,sh_z18_x219475_y107113.png,31.230417,121.403046
302,219475,107114,18,sh_z18_x219475_y107114.png,31.229243,121.403046
303,219475,107115,18,sh_z18_x219475_y107115.png,31.228069,121.403046
304,219475,107116,18,sh_z18_x219475_y107116.png,31.226894,121.403046
305,219475,107117,18,sh_z18_x219475_y107117.png,31.225720,121.403046
306,219475,107118,18,sh_z18_x219475_y107118.png,31.224546,121.403046
307,219475,107119,18,sh_z18_x219475_y107119.png,31.223371,121.403046
308,219475,107120,18,sh_z18_x219475_y107120.png,31.222197,121.403046
309,219475,107121,18,sh_z18_x219475_y107121.png,31.221023,121.403046
310,219475,107122,18,sh_z18_x219475_y107122.png,31.219848,121.403046
311,219475,107123,18,sh_z18_x219475_y107123.png,31.218674,121.403046
312,219475,107124,18,sh_z18_x219475_y107124.png,31.217499,121.403046
313,219475,107125,18,sh_z18_x219475_y107125.png,31.216325,121.403046
314,219475,107126,18,sh_z18_x219475_y107126.png,31.215150,121.403046
315,219475,107127,18,sh_z18_x219475_y107127.png,31.213976,121.403046
316,219475,107128,18,sh_z18_x219475_y107128.png,31.212801,121.403046
317,219475,107129,18,sh_z18_x219475_y107129.png,31.211627,121.403046
318,219475,107130,18,sh_z18_x219475_y107130.png,31.210452,121.403046
319,219475,107131,18,sh_z18_x219475_y107131.png,31.209278,121.403046
320,219475,107132,18,sh_z18_x219475_y107132.png,31.208103,121.403046
321,219475,107133,18,sh_z18_x219475_y107133.png,31.206929,121.403046
322,219475,107134,18,sh_z18_x219475_y107134.png,31.205754,121.403046
323,219475,107135,18,sh_z18_x219475_y107135.png,31.204580,121.403046
324,219475,107136,18,sh_z18_x219475_y107136.png,31.203405,121.403046
325,219475,107137,18,sh_z18_x219475_y107137.png,31.202230,121.403046
326,219475,107138,18,sh_z18_x219475_y107138.png,31.201056,121.403046
327,219475,107139,18,sh_z18_x219475_y107139.png,31.199881,121.403046
328,219475,107140,18,sh_z18_x219475_y107140.png,31.198706,121.403046
329,219475,107141,18,sh_z18_x219475_y107141.png,31.197532,121.403046
330,219475,107142,18,sh_z18_x219475_y107142.png,31.196357,121.403046
331,219475,107143,18,sh_z18_x219475_y107143.png,31.195182,121.403046
332,219475,107144,18,sh_z18_x219475_y107144.png,31.194008,121.403046
333,219475,107145,18,sh_z18_x219475_y107145.png,31.192833,121.403046
334,219475,107146,18,sh_z18_x219475_y107146.png,31.191658,121.403046
335,219475,107147,18,sh_z18_x219475_y107147.png,31.190483,121.403046
336,219475,107148,18,sh_z18_x219475_y107148.png,31.189308,121.403046
337,219475,107149,18,sh_z18_x219475_y107149.png,31.188134,121.403046
338,219475,107150,18,sh_z18_x219475_y107150.png,31.186959,121.403046
339,219475,107151,18,sh_z18_x219475_y107151.png,31.185784,121.403046
340,219475,107152,18,sh_z18_x219475_y107152.png,31.184609,121.403046
341,219475,107153,18,sh_z18_x219475_y107153.png,31.183434,121.403046
342,219475,107154,18,sh_z18_x219475_y107154.png,31.182259,121.403046
343,219475,107155,18,sh_z18_x219475_y107155.png,31.181085,121.403046
344,219476,107070,18,sh_z18_x219476_y107070.png,31.280898,121.404419
345,219476,107071,18,sh_z18_x219476_y107071.png,31.279725,121.404419
346,219476,107072,18,sh_z18_x219476_y107072.png,31.278551,121.404419
347,219476,107073,18,sh_z18_x219476_y107073.png,31.277377,121.404419
348,219476,107074,18,sh_z18_x219476_y107074.png,31.276203,121.404419
349,219476,107075,18,sh_z18_x219476_y107075.png,31.275030,121.404419
350,219476,107076,18,sh_z18_x219476_y107076.png,31.273856,121.404419
351,219476,107077,18,sh_z18_x219476_y107077.png,31.272682,121.404419
352,219476,107078,18,sh_z18_x219476_y107078.png,31.271508,121.404419
353,219476,107079,18,sh_z18_x219476_y107079.png,31.270335,121.404419
354,219476,107080,18,sh_z18_x219476_y107080.png,31.269161,121.404419
355,219476,107081,18,sh_z18_x219476_y107081.png,31.267987,121.404419
356,219476,107082,18,sh_z18_x219476_y107082.png,31.266813,121.404419
357,219476,107083,18,sh_z18_x219476_y107083.png,31.265639,121.404419
358,219476,107084,18,sh_z18_x219476_y107084.png,31.264466,121.404419
359,219476,107085,18,sh_z18_x219476_y107085.png,31.263292,121.404419
360,219476,107086,18,sh_z18_x219476_y107086.png,31.262118,121.404419
361,219476,107087,18,sh_z18_x219476_y107087.png,31.260944,121.404419
362,219476,107088,18,sh_z18_x219476_y107088.png,31.259770,121.404419
363,219476,107089,18,sh_z18_x219476_y107089.png,31.258596,121.404419
364,219476,107090,18,sh_z18_x219476_y107090.png,31.257422,121.404419
365,219476,107091,18,sh_z18_x219476_y107091.png,31.256248,121.404419
366,219476,107092,18,sh_z18_x219476_y107092.png,31.255074,121.404419
367,219476,107093,18,sh_z18_x219476_y107093.png,31.253900,121.404419
368,219476,107094,18,sh_z18_x219476_y107094.png,31.252726,121.404419
369,219476,107095,18,sh_z18_x219476_y107095.png,31.251552,121.404419
370,219476,107096,18,sh_z18_x219476_y107096.png,31.250378,121.404419
371,219476,107097,18,sh_z18_x219476_y107097.png,31.249204,121.404419
372,219476,107098,18,sh_z18_x219476_y107098.png,31.248030,121.404419
373,219476,107099,18,sh_z18_x219476_y107099.png,31.246856,121.404419
374,219476,107100,18,sh_z18_x219476_y107100.png,31.245682,121.404419
375,219476,107101,18,sh_z18_x219476_y107101.png,31.244508,121.404419
376,219476,107102,18,sh_z18_x219476_y107102.png,31.243334,121.404419
377,219476,107103,18,sh_z18_x219476_y107103.png,31.242160,121.404419
378,219476,107104,18,sh_z18_x219476_y107104.png,31.240985,121.404419
379,219476,107105,18,sh_z18_x219476_y107105.png,31.239811,121.404419
380,219476,107106,18,sh_z18_x219476_y107106.png,31.238637,121.404419
381,219476,107107,18,sh_z18_x219476_y107107.png,31.237463,121.404419
382,219476,107108,18,sh_z18_x219476_y107108.png,31.236289,121.404419
383,219476,107109,18,sh_z18_x219476_y107109.png,31.235114,121.404419
384,219476,107110,18,sh_z18_x219476_y107110.png,31.233940,121.404419
385,219476,107111,18,sh_z18_x219476_y107111.png,31.232766,121.404419
386,219476,107112,18,sh_z18_x219476_y107112.png,31.231592,121.404419
387,219476,107113,18,sh_z18_x219476_y107113.png,31.230417,121.404419
